﻿industry,sub_sector,company,brand_or_cn_name,country_or_region,primary_china_city_focus,recruiting_url,roles_to_watch,benefit_or_filter_tags,notes,data_source,waiqi_id,waiqi_industry,waiqi_scale,waiqi_cities,waiqi_welfare,waiqi_position_count,waiqi_source_url,merge_status,official_website,verified_career_url,career_enrichment_status
工业制造/自动化/材料,机械/制造业,东风井关农业机械有限公司,东风井关农业机械有限公司,,"常州市,襄阳市",,,"周末双休,交通补助,午餐补助,带薪年假,通讯补助,五险一金,定期体检,节日礼物",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,13140,机械/制造业,100-499人,"常州市,襄阳市","周末双休,交通补助,午餐补助,带薪年假,通讯补助,五险一金,定期体检,节日礼物",0,https://www.waiqi.com/company/detail?id=13140,added_from_waiqi,,,not_checked
工业制造/自动化/材料,机械/制造业,东莞艾可迅复合材料有限公司,东莞艾可迅复合材料有限公司,,东莞市,,,"绩效奖金,带薪年假,节日礼物,五险一金",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,7961,机械/制造业,1000-4999人,东莞市,"绩效奖金,带薪年假,节日礼物,五险一金",0,https://www.waiqi.com/company/detail?id=7961,added_from_waiqi,,,not_checked
工业制造/自动化/材料,机械/制造业,东莞安联电器元件有限公司,安联电器元件,,东莞市,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,19786,机械/制造业,500-999人,东莞市,,0,https://www.waiqi.com/company/detail?id=19786,added_from_waiqi,,,not_checked
工业制造/自动化/材料,机械/制造业,东莞创机电业制品有限公司,TTI,,东莞市,,,"带薪年假,午餐补助,五险一金,定期体检,年底双薪",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,5302,机械/制造业,10000人以上,东莞市,"带薪年假,午餐补助,五险一金,定期体检,年底双薪",0,https://www.waiqi.com/company/detail?id=5302,added_from_waiqi,,,not_checked
家具家居/耐用消费品,耐用消费品,东莞合迅服装设计有限公司,东莞合迅服装设计,,"东莞市,赣州市",,,"带薪年假,年度旅游,节日礼物,五险一金,定期体检,周末双休",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,4673,耐用消费品,1000-4999人,"东莞市,赣州市","带薪年假,年度旅游,节日礼物,五险一金,定期体检,周末双休",0,https://www.waiqi.com/company/detail?id=4673,added_from_waiqi,,,not_checked
家具家居/耐用消费品,耐用消费品,东莞华明灯具有限公司,东莞华明灯具有限公司,,"深圳市,东莞市",,,"绩效奖金,带薪年假,五险一金,节日礼物,周末双休",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,16413,耐用消费品,1000-4999人,"深圳市,东莞市","绩效奖金,带薪年假,五险一金,节日礼物,周末双休",0,https://www.waiqi.com/company/detail?id=16413,added_from_waiqi,,,not_checked
半导体/芯片/硬件,通信/电子/半导体,东莞市联洲技术有限公司,东莞市联洲技术有限公司,,东莞市,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,17804,通信/电子/半导体,100-499人,东莞市,,0,https://www.waiqi.com/company/detail?id=17804,added_from_waiqi,,,not_checked
工业制造/自动化/材料,机械/制造业,东莞泰克威科技有限公司,泰克威,,,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,22540,机械/制造业,500-999人,,,0,https://www.waiqi.com/company/detail?id=22540,added_from_waiqi,,,not_checked
半导体/芯片/硬件,通信/电子/半导体,东莞新科技术研究开发有限公司,东莞新科技术,,东莞市,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,32645,通信/电子/半导体,500-999人,东莞市,,0,https://www.waiqi.com/company/detail?id=32645,added_from_waiqi,,,not_checked
工业制造/自动化/材料,机械/制造业,东莞新能德(NVT),NVT,,东莞市,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,35519,机械/制造业,5000-9999人,东莞市,,0,https://www.waiqi.com/company/detail?id=35519,added_from_waiqi,,https://www.nvtphybridge.com/careers/,verified_career
工业制造/自动化/材料,机械/制造业,东莞新能德科技有限公司,新能德（NVT）,,东莞市,,,"五险一金,定期体检,带薪年假,节日礼物,通讯补助",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,4249,机械/制造业,5000-9999人,东莞市,"五险一金,定期体检,带薪年假,节日礼物,通讯补助",0,https://www.waiqi.com/company/detail?id=4249,added_from_waiqi,,https://www.nvtphybridge.com/careers/,verified_career
家具家居/耐用消费品,耐用消费品,东莞兴昂鞋业有限公司,兴昂,,东莞市,,,"带薪年假,午餐补助,年底双薪,定期体检,五险一金,节日礼物",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,16538,耐用消费品,100-499人,东莞市,"带薪年假,午餐补助,年底双薪,定期体检,五险一金,节日礼物",0,https://www.waiqi.com/company/detail?id=16538,added_from_waiqi,,,not_checked
消费品/零售/FMCG,快速消费品,东莞徐记食品有限公司,徐福记,,"全国,郑州市,广州市,东莞市,深圳市,成都市,北京市,天津市,上海市,重庆市,太原市,台北市,沈阳市,长春市,哈尔滨市,南京市",,,"带薪年假,五险一金",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,5790,快速消费品,10000人以上,"全国,郑州市,广州市,东莞市,深圳市,成都市,北京市,天津市,上海市,重庆市,太原市,台北市,沈阳市,长春市,哈尔滨市,南京市","带薪年假,五险一金",0,https://www.waiqi.com/company/detail?id=5790,added_from_waiqi,,,not_checked
教育/培训/科研,教育/培训/科研,东华学院有限公司,东华学院,,,,,"带薪年假,定期体检",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,39440,教育/培训/科研,100-499人,,"带薪年假,定期体检",7,https://www.waiqi.com/company/detail?id=39440,added_from_waiqi,,,not_checked
半导体/芯片/硬件,通信/电子/半导体,东京电力公司,东电,,上海市,,,五险一金,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,28474,通信/电子/半导体,10000人以上,上海市,五险一金,0,https://www.waiqi.com/company/detail?id=28474,added_from_waiqi,,,not_checked
金融/保险/咨询,金融业,东京海上日动火灾保险公司,东京海上,,上海市,,,五险一金,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,28459,金融业,10000人以上,上海市,五险一金,0,https://www.waiqi.com/company/detail?id=28459,added_from_waiqi,,,not_checked
教育/培训/科研,教育/培训/科研,东软教育科技集团有限公司,neuedu 东软教育,,"张掖市,广州市,天津市,南京市,苏州市,杭州市,大连市,成都市,武汉市,长沙市,西安市,长春市,佛山市,福州市,贵阳市,济南市,青岛市,昆明市,兰州市,宁波市,沈阳市,莆田市,泉州市,石家庄市,郑州市",,,"周末双休,绩效奖金,带薪年假,节日礼物,五险一金,定期体检",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,14031,教育/培训/科研,1000-4999人,"张掖市,广州市,天津市,南京市,苏州市,杭州市,大连市,成都市,武汉市,长沙市,西安市,长春市,佛山市,福州市,贵阳市,济南市,青岛市,昆明市,兰州市,宁波市,沈阳市,莆田市,泉州市,石家庄市,郑州市","周末双休,绩效奖金,带薪年假,节日礼物,五险一金,定期体检",0,https://www.waiqi.com/company/detail?id=14031,added_from_waiqi,,,not_checked
汽车/出行/工业制造,汽车制造/维修/零配件,东软睿驰汽车技术（上海）有限公司,东软睿驰2024秋季校园招聘,,,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,1639,汽车制造/维修/零配件,,,,0,https://www.waiqi.com/company/detail?id=1639,added_from_waiqi,,,not_checked
工业制造/自动化/材料,机械/制造业,东泰精密模具（苏州）有限公司,东泰精密模具（苏州）有限公司,,,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,36018,机械/制造业,,,,0,https://www.waiqi.com/company/detail?id=36018,added_from_waiqi,,,not_checked
金融/保险/咨询,金融业,东亚银行（中国）有限公司,东亚银行,,,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,26012,金融业,1000-4999人,,,36,https://www.waiqi.com/company/detail?id=26012,added_from_waiqi,,,not_checked
能源/化工/环保,能源/化工/环保,东洋工程(上海)有限公司,东洋工程,,"湛江市,上海市",,,"年底双薪,绩效奖金,带薪年假,定期体检,节日礼物,五险一金",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,14774,能源/化工/环保,500-999人,"湛江市,上海市","年底双薪,绩效奖金,带薪年假,定期体检,节日礼物,五险一金",0,https://www.waiqi.com/company/detail?id=14774,added_from_waiqi,,,not_checked
地产/建筑/设施服务,房地产业/建筑业,东原仁知城市运营服务集团股份有限公司,东原仁知城市运营服务集团,,"上海市,苏州市,重庆市,广州市,杭州市,武汉市,成都市,西安市,长沙市,昆明市,贵阳市",,,"节日礼物,五险一金,年度旅游,定期体检,交通补助,带薪年假,绩效奖金,年底双薪",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,16017,房地产业/建筑业,1000-4999人,"上海市,苏州市,重庆市,广州市,杭州市,武汉市,成都市,西安市,长沙市,昆明市,贵阳市","节日礼物,五险一金,年度旅游,定期体检,交通补助,带薪年假,绩效奖金,年底双薪",0,https://www.waiqi.com/company/detail?id=16017,added_from_waiqi,,,not_checked
工业制造/自动化/材料,机械/制造业,东芝电梯（中国）有限公司,东芝电梯（中国）有限公司,,"衢州市,杭州市,宁波市,台州市",,,"带薪年假,交通补助,午餐补助,绩效奖金,通讯补助,周末双休,五险一金,节日礼物",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,2081,机械/制造业,500-999人,"衢州市,杭州市,宁波市,台州市","带薪年假,交通补助,午餐补助,绩效奖金,通讯补助,周末双休,五险一金,节日礼物",0,https://www.waiqi.com/company/detail?id=2081,added_from_waiqi,,,not_checked
科技/软件/云计算,人工智能,动界智控（上海）科技有限公司,动界智控,,上海市,,,五险一金,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,33263,人工智能,100-499人,上海市,五险一金,0,https://www.waiqi.com/company/detail?id=33263,added_from_waiqi,,,not_checked
科技/软件/云计算,IT/互联网/游戏,动视信息技术（上海）有限公司,动视信息技术,,,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,38520,IT/互联网/游戏,1000-4999人,,,8,https://www.waiqi.com/company/detail?id=38520,added_from_waiqi,,,not_checked
消费品/零售/FMCG,贸易/批发/零售,都乐（上海）水果蔬菜贸易有限公司,都乐,,上海市,,,"五险一金,带薪年假,定期体检",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,39524,贸易/批发/零售,1000-4999人,上海市,"五险一金,带薪年假,定期体检",0,https://www.waiqi.com/company/detail?id=39524,added_from_waiqi,,,not_checked
工业制造/自动化/材料,机械/制造业,杜邦德尔林高性能聚合物事业部,德尔林,,"上海市,苏州市",,,"带薪年假,绩效奖金,节日礼物,定期体检,五险一金",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,38727,机械/制造业,5000-9999人,"上海市,苏州市","带薪年假,绩效奖金,节日礼物,定期体检,五险一金",0,https://www.waiqi.com/company/detail?id=38727,added_from_waiqi,,,not_checked
能源/化工/环保,能源/化工/环保,杜邦中国集团有限公司,杜邦中国,,"上海市,北京市,成都市,广州市,深圳市,苏州市",,,"五险一金,定期体检,带薪年假,绩效奖金,年终分红,年度旅游",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,4162,能源/化工/环保,1000-4999人,"上海市,北京市,成都市,广州市,深圳市,苏州市","五险一金,定期体检,带薪年假,绩效奖金,年终分红,年度旅游",22,https://www.waiqi.com/company/detail?id=4162,added_from_waiqi,,,not_checked
半导体/芯片/硬件,通信/电子/半导体,杜比实验室国际技术服务（北京）有限公司,杜比实验室,,,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,37590,通信/电子/半导体,500-999人,,,3,https://www.waiqi.com/company/detail?id=37590,added_from_waiqi,,,not_checked
家具家居/耐用消费品,耐用消费品,杜嘉班纳时装（上海）有限公司,杜嘉班纳,,,,,"周末双休,绩效奖金,带薪年假,五险一金",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,39349,耐用消费品,5000-9999人,,"周末双休,绩效奖金,带薪年假,五险一金",1,https://www.waiqi.com/company/detail?id=39349,added_from_waiqi,,,not_checked
文化/传媒/广告/体育,文化/传媒/广告/体育,杜塞尔多夫展览上海有限公司,杜塞尔多夫,,,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,27070,文化/传媒/广告/体育,小于50人,,,0,https://www.waiqi.com/company/detail?id=27070,added_from_waiqi,,,not_checked
文化/传媒/广告/体育,文化/传媒/广告/体育,杜莎夫人展览(上海)有限公司,杜莎夫人,,,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,18561,文化/传媒/广告/体育,小于50人,,,0,https://www.waiqi.com/company/detail?id=18561,added_from_waiqi,,,not_checked
半导体/芯片/硬件,通信/电子/半导体,敦泰电子(深圳)有限公司,敦泰电子,,,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,22931,通信/电子/半导体,100-499人,,,0,https://www.waiqi.com/company/detail?id=22931,added_from_waiqi,,,not_checked
工业制造/自动化/材料,机械/制造业,多佛公司,多佛,,,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,39308,机械/制造业,10000人以上,,,5,https://www.waiqi.com/company/detail?id=39308,added_from_waiqi,,,not_checked
金融/保险/咨询,金融业,多伦多道明银行,TD 银行,,北京市,,,五险一金,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,28393,金融业,10000人以上,北京市,五险一金,0,https://www.waiqi.com/company/detail?id=28393,added_from_waiqi,,,not_checked
工业制造/自动化/材料,机械/制造业,多马工具（上海）有限公司,Dormer Pramet,,,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,38803,机械/制造业,1000-4999人,,,4,https://www.waiqi.com/company/detail?id=38803,added_from_waiqi,,https://www.dormerpramet.com/careers,no_website
金融/保险/咨询,金融业,俄罗斯联邦储蓄银行,俄罗斯联邦储蓄银行,,北京市,,,五险一金,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,28420,金融业,10000人以上,北京市,五险一金,0,https://www.waiqi.com/company/detail?id=28420,added_from_waiqi,,,not_checked
能源/化工/环保,能源/化工/环保,俄罗斯石油公司,俄罗斯石油,,上海市,,,五险一金,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,28340,能源/化工/环保,10000人以上,上海市,五险一金,0,https://www.waiqi.com/company/detail?id=28340,added_from_waiqi,,,not_checked
能源/化工/环保,能源/化工/环保,俄罗斯天然气工业股份公司,俄罗斯天然气,,上海市,,,五险一金,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,28351,能源/化工/环保,10000人以上,上海市,五险一金,0,https://www.waiqi.com/company/detail?id=28351,added_from_waiqi,,,not_checked
金融/保险/咨询,金融业,俄罗斯外贸银行,俄罗斯外贸银行,,上海市,,,五险一金,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,28566,金融业,10000人以上,上海市,五险一金,0,https://www.waiqi.com/company/detail?id=28566,added_from_waiqi,,,not_checked
能源/化工/环保,能源/化工/环保,恩德斯豪斯(中国)自动化有限公司,恩德斯豪斯,,上海; 苏州,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,28749,能源/化工/环保,,,,0,https://www.waiqi.com/company/detail?id=28749,added_from_waiqi,,,not_checked
工业制造/自动化/材料,机械/制造业,恩格尔机械(上海)有限公司,恩格尔,,,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,22793,机械/制造业,100-499人,,,0,https://www.waiqi.com/company/detail?id=22793,added_from_waiqi,,,not_checked
工业制造/自动化/材料,机械/制造业,恩格尔注塑机械（常州）有限公司,恩格尔注塑机械（常州）有限公司,,,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,27600,机械/制造业,100-499人,,,0,https://www.waiqi.com/company/detail?id=27600,added_from_waiqi,,,not_checked
检测认证/质量服务,检测/认证,恩赛弗(上海)认证有限公司,NSF,,上海市,,,"周末双休,带薪年假,五险一金,定期体检",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,38291,检测/认证,1000-4999人,上海市,"周末双休,带薪年假,五险一金,定期体检",3,https://www.waiqi.com/company/detail?id=38291,added_from_waiqi,,,not_checked
科技/软件/云计算,IT/互联网/游戏,恩士迅信息科技（中国）有限责任公司,NCS 恩士迅,,"北京市,上海市,杭州市,广州市,深圳市,成都市",,,"绩效奖金,带薪年假,五险一金,定期体检,年底双薪",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,8157,IT/互联网/游戏,100-499人,"北京市,上海市,杭州市,广州市,深圳市,成都市","绩效奖金,带薪年假,五险一金,定期体检,年底双薪",0,https://www.waiqi.com/company/detail?id=8157,added_from_waiqi,,https://www.ncs.com.cn/zh-cn/careers/,verified_career
工业制造/自动化/材料,机械/制造业,恩斯克投资有限公司,恩斯克投资有限公司,,"上海市,北京市,福州市,广州市,深圳市,南京市,重庆市,全国",,,"五险一金,交通补助,午餐补助,定期体检,年度旅游,年终分红",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,6264,机械/制造业,100-499人,"上海市,北京市,福州市,广州市,深圳市,南京市,重庆市,全国","五险一金,交通补助,午餐补助,定期体检,年度旅游,年终分红",0,https://www.waiqi.com/company/detail?id=6264,added_from_waiqi,,,not_checked
半导体/芯片/硬件,通信/电子/半导体,恩特可科技（广州）有限公司,ENTTEC China,,,,,"周末双休,五险一金,通讯补助,节日礼物,绩效奖金",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,36137,通信/电子/半导体,100-499人,,"周末双休,五险一金,通讯补助,节日礼物,绩效奖金",1,https://www.waiqi.com/company/detail?id=36137,added_from_waiqi,,https://www.enttec.com/careers,verified_career
科技/软件/云计算,IT/互联网/游戏,恩梯梯数据（中国）信息技术有限公司,NTTDATA,,"上海市,北京市,苏州市,佛山市,沈阳市",,,"周末双休,绩效奖金,带薪年假,通讯补助,节日礼物,五险一金,定期体检,年底双薪",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,12109,IT/互联网/游戏,1000-4999人,"上海市,北京市,苏州市,佛山市,沈阳市","周末双休,绩效奖金,带薪年假,通讯补助,节日礼物,五险一金,定期体检,年底双薪",0,https://www.waiqi.com/company/detail?id=12109,added_from_waiqi,,https://careers.services.global.ntt/global/en,verified_career
科技/软件/云计算,IT/互联网/游戏,恩梯梯数据（中国）有限公司,NTT,,"上海市,北京市,大连市,无锡市,西安市",,,"绩效奖金,带薪年假,定期体检,五险一金",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,4115,IT/互联网/游戏,1000-4999人,"上海市,北京市,大连市,无锡市,西安市","绩效奖金,带薪年假,定期体检,五险一金",0,https://www.waiqi.com/company/detail?id=4115,added_from_waiqi,,https://www.ntt.com.cn/storage/files/recruit-index.css,verified_career
科技/软件/云计算,IT/互联网/游戏,恩梯梯数据通信软件工程（大连）有限公司,恩梯梯,,"上海市,北京市,沈阳市,苏州市,佛山市",,,"绩效奖金,年终分红,带薪年假,通讯补助,节日礼物,五险一金,定期体检,年底双薪",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,9662,IT/互联网/游戏,100-499人,"上海市,北京市,沈阳市,苏州市,佛山市","绩效奖金,年终分红,带薪年假,通讯补助,节日礼物,五险一金,定期体检,年底双薪",0,https://www.waiqi.com/company/detail?id=9662,added_from_waiqi,,,not_checked
半导体/芯片/硬件,通信/电子/半导体,恩梯梯通信系统(中国)有限公司,恩梯梯通信系统,,"北京市,上海市,苏州市,大连市",,,"五险一金,年底双薪,带薪年假,通讯补助,年度旅游,节日礼物,定期体检",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,13408,通信/电子/半导体,100-499人,"北京市,上海市,苏州市,大连市","五险一金,年底双薪,带薪年假,通讯补助,年度旅游,节日礼物,定期体检",0,https://www.waiqi.com/company/detail?id=13408,added_from_waiqi,,,not_checked
半导体/芯片/硬件,通信/电子/半导体,恩智浦（中国）管理有限公司,恩智浦中国,,"上海市,北京市,深圳市,成都市,天津市",,,"带薪年假,五险一金,定期体检",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,989,通信/电子/半导体,5000-9999人,"上海市,北京市,深圳市,成都市,天津市","带薪年假,五险一金,定期体检",52,https://www.waiqi.com/company/detail?id=989,added_from_waiqi,,,not_checked
半导体/芯片/硬件,通信/电子/半导体,恩智浦半导体（上海）有限公司,恩智浦上海,,上海市,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,24176,通信/电子/半导体,100-499人,上海市,,0,https://www.waiqi.com/company/detail?id=24176,added_from_waiqi,,,not_checked
半导体/芯片/硬件,通信/电子/半导体,恩智浦半导体（天津）有限公司,恩智浦天津,,天津市,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,4063,通信/电子/半导体,1000-4999人,天津市,,0,https://www.waiqi.com/company/detail?id=4063,added_from_waiqi,,,not_checked
半导体/芯片/硬件,通信/电子/半导体,恩智浦半导体有限公司,恩智浦半导体,,,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,38646,通信/电子/半导体,小于50人,,,7,https://www.waiqi.com/company/detail?id=38646,added_from_waiqi,,,not_checked
科技/软件/云计算,IT/互联网/游戏,二元（苏州）工业科技有限公司,二元工业,,苏州市,,,"股票期权,年度旅游,定期体检",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,5755,IT/互联网/游戏,100-499人,苏州市,"股票期权,年度旅游,定期体检",0,https://www.waiqi.com/company/detail?id=5755,added_from_waiqi,,,not_checked
半导体/芯片/硬件,通信/电子/半导体,法奥意威（苏州）机器人系统有限公司,法奥机器人,,"苏州市,深圳市",,,"带薪年假,五险一金,定期体检",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,5339,通信/电子/半导体,100-499人,"苏州市,深圳市","带薪年假,五险一金,定期体检",0,https://www.waiqi.com/company/detail?id=5339,added_from_waiqi,,,not_checked
汽车/出行/工业制造,汽车制造/维修/零配件,法孚集团,法孚,,,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,35185,汽车制造/维修/零配件,5000-9999人,,,1,https://www.waiqi.com/company/detail?id=35185,added_from_waiqi,,,not_checked
金融/保险/咨询,金融业,法国巴黎银行,BNP,,上海市,,,五险一金,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,28328,金融业,10000人以上,上海市,五险一金,0,https://www.waiqi.com/company/detail?id=28328,added_from_waiqi,,,not_checked
地产/建筑/设施服务,房地产业/建筑业,法国布伊格集团,布依格,,北京市,,,五险一金,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,28427,房地产业/建筑业,10000人以上,北京市,五险一金,0,https://www.waiqi.com/company/detail?id=28427,added_from_waiqi,,,not_checked
能源/化工/环保,能源/化工/环保,法国电力公司,EDF,,上海市,,,五险一金,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,28320,能源/化工/环保,10000人以上,上海市,五险一金,0,https://www.waiqi.com/company/detail?id=28320,added_from_waiqi,,,not_checked
金融/保险/咨询,金融业,法国国民互助信贷银行集团,法国国民互助信贷银行,,上海市,,,五险一金,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,28488,金融业,10000人以上,上海市,五险一金,0,https://www.waiqi.com/company/detail?id=28488,added_from_waiqi,,,not_checked
物流/供应链/航运,交通/物流/仓储,法国航空－荷兰皇家航空集团,法荷航集团,,上海市,,,五险一金,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,28584,交通/物流/仓储,10000人以上,上海市,五险一金,0,https://www.waiqi.com/company/detail?id=28584,added_from_waiqi,,,not_checked
金融/保险/咨询,金融业,法国农业信贷银行,法国农业信贷银行,,,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,23296,金融业,小于50人,,,0,https://www.waiqi.com/company/detail?id=23296,added_from_waiqi,,,not_checked
能源/化工/环保,能源/化工/环保,法国威立雅环境集团,威立雅,,上海市,,,五险一金,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,28468,能源/化工/环保,10000人以上,上海市,五险一金,0,https://www.waiqi.com/company/detail?id=28468,added_from_waiqi,,,not_checked
金融/保险/咨询,金融业,法国兴业银行（中国）有限公司,SG法兴业银行,,"北京市,上海市",,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,23823,金融业,小于50人,"北京市,上海市",,0,https://www.waiqi.com/company/detail?id=23823,added_from_waiqi,,,not_checked
物流/供应链/航运,交通/物流/仓储,法国邮政,法国邮政,,上海市,,,五险一金,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,28535,交通/物流/仓储,1000-4999人,上海市,五险一金,0,https://www.waiqi.com/company/detail?id=28535,added_from_waiqi,,,not_checked
金融/保险/咨询,金融业,法国再保险股份有限公司上海分公司,法国再保险,,,,,"五险一金,带薪年假,绩效奖金",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,39195,金融业,1000-4999人,,"五险一金,带薪年假,绩效奖金",3,https://www.waiqi.com/company/detail?id=39195,added_from_waiqi,,,not_checked
金融/保险/咨询,金融业,法国BPCE银行集团,BPCE 银行集团,,北京市,,,五险一金,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,28395,金融业,10000人以上,北京市,五险一金,0,https://www.waiqi.com/company/detail?id=28395,added_from_waiqi,,https://www.bpce.com/the-bp-difference/careers/,verified_career
汽车/出行/工业制造,汽车制造/维修/零配件,法雷奥企业管理(上海)有限公司,法雷奥国际控股有限公司,,"上海市,武汉市,深圳市,南京市,广州市,北京市,福州市,天津市,台州市",,,"五险一金,午餐补助,定期体检,交通补助",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,1098,汽车制造/维修/零配件,100-499人,"上海市,武汉市,深圳市,南京市,广州市,北京市,福州市,天津市,台州市","五险一金,午餐补助,定期体检,交通补助",0,https://www.waiqi.com/company/detail?id=1098,added_from_waiqi,,,not_checked
